time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1625588327.2841904,2021-07-06 12:18:47.284197,106,101,0.52,3.7,34.147,34.147,261.200,664.203,1342.107
1625588362.2277813,2021-07-06 12:19:22.227788,107,102,0.52,3.7,34.943,34.943,256.200,664.672,1342.107
1625588397.298653,2021-07-06 12:19:57.298660,108,103,0.52,3.6,35.071,35.071,254.700,665.582,1342.107
1625588431.3406146,2021-07-06 12:20:31.340621,109,104,0.52,3.8,34.042,34.042,260.300,665.539,1342.107
1625588464.9843872,2021-07-06 12:21:04.984394,110,105,0.52,3.8,33.643,33.643,265.800,664.316,1342.107
1625588499.4462829,2021-07-06 12:21:39.446290,111,106,0.52,3.7,34.462,34.462,257.600,660.668,1342.107
1625588532.750396,2021-07-06 12:22:12.750403,112,107,0.52,3.8,33.304,33.304,272.000,660.691,1342.107
1625588565.9123726,2021-07-06 12:22:45.912379,113,108,0.52,3.9,33.162,33.162,274.500,662.766,1342.107
1625588599.58337,2021-07-06 12:23:19.583376,114,109,0.52,3.8,33.671,33.671,263.800,664.301,1342.107
1625588633.8020194,2021-07-06 12:23:53.802027,115,110,0.52,3.7,34.218,34.218,260.700,660.406,1342.107
1625588668.628178,2021-07-06 12:24:28.628185,116,111,0.52,3.7,34.826,34.826,256.300,662.535,1342.107
1625588702.7814426,2021-07-06 12:25:02.781449,117,112,0.52,3.7,34.153,34.153,262.900,662.160,1342.107
1625588736.4388335,2021-07-06 12:25:36.438840,118,113,0.52,3.8,33.657,33.657,264.200,661.148,1342.107
1625588771.206644,2021-07-06 12:26:11.206649,119,114,0.52,3.7,34.767,34.767,255.700,666.387,1342.107
1625588805.5542984,2021-07-06 12:26:45.554306,120,115,0.52,3.7,34.347,34.347,260.300,666.242,1342.107
1625588839.5372577,2021-07-06 12:27:19.537263,121,116,0.52,3.8,33.983,33.983,262.500,665.461,1342.107
1625588873.5582008,2021-07-06 12:27:53.558209,122,117,0.52,3.8,34.021,34.021,261.000,664.270,1342.107
1625588907.6783793,2021-07-06 12:28:27.678386,123,118,0.52,3.8,34.120,34.120,263.000,665.258,1342.107
1625588942.3614867,2021-07-06 12:29:02.361494,124,119,0.52,3.7,34.683,34.683,261.500,663.672,1342.107
1625588976.613848,2021-07-06 12:29:36.613854,125,120,0.52,3.7,34.252,34.252,258.300,661.844,1342.107
1625589010.766311,2021-07-06 12:30:10.766316,126,121,0.52,3.7,34.152,34.152,262.600,663.164,1342.107
1625589045.5112934,2021-07-06 12:30:45.511301,127,122,0.52,3.7,34.745,34.745,256.600,662.406,1342.107
1625589080.768536,2021-07-06 12:31:20.768539,128,123,0.52,3.6,35.257,35.257,251.600,665.465,1342.107
1625589114.8384929,2021-07-06 12:31:54.838497,129,124,0.52,3.8,34.070,34.070,262.000,662.043,1342.107
1625589149.3118815,2021-07-06 12:32:29.311889,130,125,0.52,3.7,34.473,34.473,258.000,662.328,1342.107
1625589185.1976786,2021-07-06 12:33:05.197684,131,126,0.52,3.6,35.886,35.886,244.900,664.324,1342.107
1625589219.976842,2021-07-06 12:33:39.976847,132,127,0.52,3.7,34.779,34.779,255.300,663.637,1342.107
1625589253.48291,2021-07-06 12:34:13.482917,133,128,0.52,3.8,33.506,33.506,266.000,661.703,1342.107
1625589287.7839432,2021-07-06 12:34:47.783961,134,129,0.52,3.7,34.301,34.301,260.900,663.652,1342.107
1625589322.7276714,2021-07-06 12:35:22.727678,135,130,0.52,3.7,34.943,34.943,256.600,660.387,1342.107
1625589358.0225499,2021-07-06 12:35:58.022556,136,131,0.52,3.6,35.295,35.295,252.200,664.395,1342.107
1625589391.2122166,2021-07-06 12:36:31.212223,137,132,0.52,3.9,33.189,33.189,270.100,665.016,1342.107
1625589425.0130405,2021-07-06 12:37:05.013048,138,133,0.52,3.8,33.801,33.801,262.700,662.410,1342.107
1625589459.136082,2021-07-06 12:37:39.136086,139,134,0.52,3.8,34.123,34.123,260.300,666.566,1342.107
1625589495.3345404,2021-07-06 12:38:15.334546,140,135,0.52,3.5,36.198,36.198,243.800,668.906,1342.107
1625589530.2972791,2021-07-06 12:38:50.297287,141,136,0.52,3.7,34.962,34.962,257.000,666.945,1342.107
1625589567.27856,2021-07-06 12:39:27.278567,142,137,0.52,3.5,36.981,36.981,240.900,666.938,1342.107
1625589602.2325513,2021-07-06 12:40:02.232558,143,138,0.52,3.7,34.954,34.954,254.900,662.742,1342.107
1625589637.3718011,2021-07-06 12:40:37.371808,144,139,0.52,3.6,35.139,35.139,255.600,663.254,1342.107
1625589672.7803288,2021-07-06 12:41:12.780336,145,140,0.52,3.6,35.408,35.408,251.900,666.691,1342.107
1625589706.9545476,2021-07-06 12:41:46.954555,146,141,0.52,3.7,34.174,34.174,260.100,663.410,1342.107
1625589742.2027812,2021-07-06 12:42:22.202788,147,142,0.52,3.6,35.248,35.248,258.300,661.066,1342.107
1625589777.129412,2021-07-06 12:42:57.129419,148,143,0.52,3.7,34.926,34.926,255.200,662.723,1342.107
1625589811.5958474,2021-07-06 12:43:31.595854,149,144,0.52,3.7,34.466,34.466,258.100,659.832,1342.107
1625589846.6254148,2021-07-06 12:44:06.625422,150,145,0.52,3.7,35.029,35.029,255.400,664.328,1342.107
